acceptance_rate,architecture,batch,condition,context,decode_ms,decode_tok_s,draft_kv,draft_model_sha256,draft_tokens_accepted,draft_tokens_proposed,flash_attention,input_tokens_expected,length_class,main_model_sha256,model,model_short,n_max,output_bytes,output_sha256,output_tokens,p_min,parallel,prompt_id,prompt_ms,prompt_sha256,prompt_tok_s,prompt_tokens,quantization,requested_output_tokens,run_key,runtime_commit,seed,status,target_kv,temperature,time_to_first_content_ms,timestamp,top_k,ubatch,wall_ms
0.2719665271966527,dense,512,n12,8192,1557.35,164.3818024207789,f16/f16,fcb35dea42c71333db904cee11baac525c9ef872818ee3753f6cb156f3c6f4f6,195,717,True,3995,long,faff1a63667fac17ac5e777f47114688fcefea96e220e211aaa8d62c2c4561f1,gemma4-12b-it-qat-q4_0,12b,12,985,ea81476dfd4c9acfe363dfa92ecf23a979d6ad920841b9bb6c98c6267a395db0,256,0.0,1,12b-4000-2,1208.422,86b67ad17f190d995929f17b6bcad66823c0b2064038e40a99afbfe7d3329ff6,3305.964307170839,3995,QAT Q4_0,256,12b:n12:4000:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264811,ok,f16/f16,0.0,1371.211507,2026-08-09T14:47:17+0900,1,512,2928.85221
0.5339805825242718,dense,512,n12,8192,941.622,271.8713029219793,f16/f16,fcb35dea42c71333db904cee11baac525c9ef872818ee3753f6cb156f3c6f4f6,220,412,True,3992,long,faff1a63667fac17ac5e777f47114688fcefea96e220e211aaa8d62c2c4561f1,gemma4-12b-it-qat-q4_0,12b,12,319,a26aa14727d5612ef481f37f2ffda93b02afdae64138b3ff0b2148d10395c15f,256,0.0,1,12b-4000-0,1221.641,dead35f2868e643235e86ed266c503ac1a923602174dd3f142b79fbe159db627,3267.7357750763113,3992,QAT Q4_0,256,12b:n12:4000:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264809,ok,f16/f16,0.0,1226.082549,2026-08-09T14:47:20+0900,1,512,2167.968874
0.4116504854368932,dense,512,n12,8192,1096.764,233.4139340824462,f16/f16,fcb35dea42c71333db904cee11baac525c9ef872818ee3753f6cb156f3c6f4f6,212,515,True,985,medium,faff1a63667fac17ac5e777f47114688fcefea96e220e211aaa8d62c2c4561f1,gemma4-12b-it-qat-q4_0,12b,12,409,021aa9633c93656dae178df0fa4fd4749b5f7746f3114e96ab7043a3e03b9eda,256,0.0,1,12b-1024-1,450.048,983d181a3fbe7000d237e9148de64f4224f57ad63471a8ac12408cc6c8f8f014,2188.6554323094424,985,QAT Q4_0,256,12b:n12:1024:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261834,ok,f16/f16,0.0,823.172318,2026-08-09T14:47:23+0900,1,512,1920.175322
0.3644366197183099,dense,512,n12,8192,1197.745,213.73497697757037,f16/f16,fcb35dea42c71333db904cee11baac525c9ef872818ee3753f6cb156f3c6f4f6,207,568,True,1018,medium,faff1a63667fac17ac5e777f47114688fcefea96e220e211aaa8d62c2c4561f1,gemma4-12b-it-qat-q4_0,12b,12,692,a2f4f2df4e411df25e08ce833dd7706b30cac0d7b7a9fcc7ff47ddcd2e7d560b,256,0.0,1,12b-1024-0,454.167,c94d46d729670d58d1e2aa0240aa435a1946a09be8350f15736c9015cba3d9d5,2241.466244795417,1018,QAT Q4_0,256,12b:n12:1024:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261833,ok,f16/f16,0.0,456.195995,2026-08-09T14:47:25+0900,1,512,1654.150842
0.41325536062378165,dense,512,n12,8192,1064.344,240.52374044481857,f16/f16,fcb35dea42c71333db904cee11baac525c9ef872818ee3753f6cb156f3c6f4f6,212,513,True,220,short,faff1a63667fac17ac5e777f47114688fcefea96e220e211aaa8d62c2c4561f1,gemma4-12b-it-qat-q4_0,12b,12,723,e8d3104d2792673674e92505469f8acf78d73e738b0cea7c5efffc498863b8e1,256,0.0,1,12b-256-2,99.551,6a1be2d5a03d891e83db3fb614531412ed659acbec5c9232479fcbc1d987f130,2209.9225522596457,220,QAT Q4_0,256,12b:n12:256:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261067,ok,f16/f16,0.0,447.332978,2026-08-09T14:47:26+0900,1,512,1511.88949
0.484375,dense,512,n12,8192,1006.194,254.4240971423006,f16/f16,fcb35dea42c71333db904cee11baac525c9ef872818ee3753f6cb156f3c6f4f6,217,448,True,3959,long,faff1a63667fac17ac5e777f47114688fcefea96e220e211aaa8d62c2c4561f1,gemma4-12b-it-qat-q4_0,12b,12,320,c0d350aee352ecdc8d6fb01fb1b64e49db8fbac92a88bc5f8b581b3314d46dc6,256,0.0,1,12b-4000-1,1209.975,026a0b42c9e5001fe6f98cf2e4ce8974ca1015d1dd358220cef5385d40a59f1d,3271.9684290997748,3959,QAT Q4_0,256,12b:n12:4000:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264810,ok,f16/f16,0.0,1391.222738,2026-08-09T14:47:28+0900,1,512,2397.827439
0.37318840579710144,dense,512,n12,8192,1173.2,218.20661438799863,f16/f16,fcb35dea42c71333db904cee11baac525c9ef872818ee3753f6cb156f3c6f4f6,206,552,True,226,short,faff1a63667fac17ac5e777f47114688fcefea96e220e211aaa8d62c2c4561f1,gemma4-12b-it-qat-q4_0,12b,12,658,cbe757f2a1a2ef0144f89491182b6ac81a4e09abc8c53c735efb75a963f6fe3c,256,0.0,1,12b-256-1,98.428,3068836f7f6fc2613833f94be555cb59e9ed1751c38c94cc4a6f2e347454b3c8,2296.0946072255865,226,QAT Q4_0,256,12b:n12:256:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261066,ok,f16/f16,0.0,522.694227,2026-08-09T14:47:30+0900,1,512,1695.777484
0.7885304659498208,moe,512,n8,8192,700.711,365.3432014054296,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,220,279,True,1018,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,8,261,29b852f5bc11417f625c21676c038d27faee6397f8bd034949db27b642ea3316,256,0.0,1,26b-1024-0,379.272,c94d46d729670d58d1e2aa0240aa435a1946a09be8350f15736c9015cba3d9d5,2684.0895188677255,1018,QAT Q4_0,256,26b:n8:1024:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261833,ok,f16/f16,0.0,388.938089,2026-08-09T14:44:13+0900,1,512,1089.993347
0.754325259515571,moe,512,n8,8192,744.317,343.9394774000863,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,218,289,True,985,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,8,298,21790520cf7815af52d75d6b1c501707580db6254d5b719c189e8750c742c529,256,0.0,1,26b-1024-1,302.359,983d181a3fbe7000d237e9148de64f4224f57ad63471a8ac12408cc6c8f8f014,3257.7168200715046,985,QAT Q4_0,256,26b:n8:1024:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261834,ok,f16/f16,0.0,304.417386,2026-08-09T14:44:14+0900,1,512,1049.076888
0.6396396396396397,moe,512,n8,8192,837.53,305.66069275130445,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,213,333,True,220,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,8,549,88c9a2c53167aa098d958238e9600278cd12be9a033158e6c598ddec58e25a0a,256,0.0,1,26b-256-2,92.917,6a1be2d5a03d891e83db3fb614531412ed659acbec5c9232479fcbc1d987f130,2367.7045104770923,220,QAT Q4_0,256,26b:n8:256:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261067,ok,f16/f16,0.0,285.373005,2026-08-09T14:44:15+0900,1,512,1123.040636
0.7414965986394558,moe,512,n8,8192,761.07,336.368533774817,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,218,294,True,226,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,8,279,ef33ebdadae438222a1917db59f6c0e128edb4bc4c224957b8d245c4b2d7defe,256,0.0,1,26b-256-1,90.588,3068836f7f6fc2613833f94be555cb59e9ed1751c38c94cc4a6f2e347454b3c8,2494.811674835519,226,QAT Q4_0,256,26b:n8:256:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261066,ok,f16/f16,0.0,151.09299,2026-08-09T14:44:17+0900,1,512,912.338547
0.8371212121212122,moe,512,n8,8192,719.93,355.5901268178851,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,221,264,True,3992,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,8,395,bf2eaeb33edb0f18940073b5fc3ca7b49c32cb27e6df73d51de823bf1d3bedea,256,0.0,1,26b-4000-0,840.357,dead35f2868e643235e86ed266c503ac1a923602174dd3f142b79fbe159db627,4750.362048510336,3992,QAT Q4_0,256,26b:n8:4000:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264809,ok,f16/f16,0.0,951.050824,2026-08-09T14:44:18+0900,1,512,1671.10121
0.5364583333333334,moe,512,n8,8192,995.06,257.2709183365827,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,206,384,True,3959,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,8,277,c384360b8bf776ba85cf96023c9623df034419d5a4ab262d9a4ef4f41474cf87,256,0.0,1,26b-4000-1,840.781,026a0b42c9e5001fe6f98cf2e4ce8974ca1015d1dd358220cef5385d40a59f1d,4708.717252173871,3959,QAT Q4_0,256,26b:n8:4000:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264810,ok,f16/f16,0.0,845.561694,2026-08-09T14:44:19+0900,1,512,1840.916157
0.4891566265060241,moe,512,n8,8192,1094.778,233.83736246069978,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,203,415,True,3995,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,8,1502,29790cc41db5642a6346dbd448b7f8ffa296a163fa945d08c834c3cafd4dcb89,256,0.0,1,26b-4000-2,842.493,86b67ad17f190d995929f17b6bcad66823c0b2064038e40a99afbfe7d3329ff6,4741.8791610138005,3995,QAT Q4_0,256,26b:n8:4000:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264811,ok,f16/f16,0.0,846.35783,2026-08-09T14:44:21+0900,1,512,1941.684003
0.6098265895953757,moe,512,n8,8192,894.013,286.34930364547273,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,211,346,True,1021,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,8,718,89740b0865942acf8b3a606886720df78432157a5e58dc13fe688322c68d1fa4,256,0.0,1,26b-1024-2,311.091,c00cb12e642260cba5ee2373f39459eb9174d8edb087111cac6cc26012c7c9ed,3281.9978720052973,1021,QAT Q4_0,256,26b:n8:1024:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261835,ok,f16/f16,0.0,562.437003,2026-08-09T14:44:23+0900,1,512,1456.608357
0.27330173775671407,moe,512,n8,8192,1535.771,166.6915184620624,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,173,633,True,217,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,8,1098,8c8341248e565aa16af428a1fe77a10f9bf6d97f26e8a9d813d0778696223932,256,0.0,1,26b-256-0,84.715,b0d6c139fb89e109e1079a05af83d268b63b62ee9e3a0731c338acfff1e7e16f,2561.5298353302246,217,QAT Q4_0,256,26b:n8:256:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261065,ok,f16/f16,0.0,309.771628,2026-08-09T14:44:24+0900,1,512,1844.898774
,moe,512,off,8192,1559.206,164.1861306331556,,,0,0,True,3995,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,0,2038,f0115122363697aa6a4989b1af93d122a4d3513d4be8a6e6908dfe6b411e2ff4,256,,1,26b-4000-2,772.756,86b67ad17f190d995929f17b6bcad66823c0b2064038e40a99afbfe7d3329ff6,5169.807804792199,3995,QAT Q4_0,256,26b:off:4000:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264811,ok,f16/f16,0.0,785.003049,2026-08-09T14:44:31+0900,1,512,2344.227641
,moe,512,off,8192,1515.793,168.88849598856837,,,0,0,True,1021,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,0,860,38054ec5c906bbeebffd3badc5cef39e3c22c9a2c692dbd9a57cad004973667e,256,,1,26b-1024-2,235.653,c00cb12e642260cba5ee2373f39459eb9174d8edb087111cac6cc26012c7c9ed,4332.641638341121,1021,QAT Q4_0,256,26b:off:1024:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261835,ok,f16/f16,0.0,490.20949,2026-08-09T14:44:33+0900,1,512,2006.127669
,moe,512,off,8192,1459.902,175.35423610625918,,,0,0,True,220,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,0,549,88c9a2c53167aa098d958238e9600278cd12be9a033158e6c598ddec58e25a0a,256,,1,26b-256-2,88.114,6a1be2d5a03d891e83db3fb614531412ed659acbec5c9232479fcbc1d987f130,2496.765553714506,220,QAT Q4_0,256,26b:off:256:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261067,ok,f16/f16,0.0,282.671789,2026-08-09T14:44:35+0900,1,512,1742.560127
,moe,512,off,8192,1513.933,169.0959903773813,,,0,0,True,985,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,0,1268,c01d15bb05609f292827428e8c5b0b1996b24b18a9909d0583ac6f1fe6a2744a,256,,1,26b-1024-1,219.909,983d181a3fbe7000d237e9148de64f4224f57ad63471a8ac12408cc6c8f8f014,4479.1254564388,985,QAT Q4_0,256,26b:off:1024:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261834,ok,f16/f16,0.0,332.604378,2026-08-09T14:44:37+0900,1,512,1846.572289
,moe,512,off,8192,1509.846,169.5537160743546,,,0,0,True,1018,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,0,267,99ee030e9dbf2afdeaf65d6b0fc5bc67fda9d8f16d5097b46aa0f1a66c07e806,256,,1,26b-1024-0,225.424,c94d46d729670d58d1e2aa0240aa435a1946a09be8350f15736c9015cba3d9d5,4515.934416921002,1018,QAT Q4_0,256,26b:off:1024:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261833,ok,f16/f16,0.0,227.46069,2026-08-09T14:44:39+0900,1,512,1737.355498
,moe,512,off,8192,1555.838,164.54155252667695,,,0,0,True,3959,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,0,440,e4c16ef206937338a1d934bcab3033a60388b0589c5ae76d7f2dfffe2291bfd5,256,,1,26b-4000-1,706.38,026a0b42c9e5001fe6f98cf2e4ce8974ca1015d1dd358220cef5385d40a59f1d,5604.632067725587,3959,QAT Q4_0,256,26b:off:4000:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264810,ok,f16/f16,0.0,711.9011,2026-08-09T14:44:41+0900,1,512,2268.115209
,moe,512,off,8192,1457.461,175.64792471290826,,,0,0,True,217,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,0,270,6f9c885a7c1d697d29d6b0fa743050a2072d79df81cce16096209f8dff3d9f30,256,,1,26b-256-0,71.998,b0d6c139fb89e109e1079a05af83d268b63b62ee9e3a0731c338acfff1e7e16f,3013.972610350287,217,QAT Q4_0,256,26b:off:256:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261065,ok,f16/f16,0.0,358.683472,2026-08-09T14:44:43+0900,1,512,1816.12006
,moe,512,off,8192,1554.634,164.66898318189362,,,0,0,True,3992,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,0,395,cc35c944a97657ba3cffe7641da517c6545a9e6465191ce78bdb434acde00917,256,,1,26b-4000-0,706.399,dead35f2868e643235e86ed266c503ac1a923602174dd3f142b79fbe159db627,5651.197127968755,3992,QAT Q4_0,256,26b:off:4000:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264809,ok,f16/f16,0.0,833.983282,2026-08-09T14:44:45+0900,1,512,2387.75702
,moe,512,off,8192,1459.643,175.3853510755712,,,0,0,True,226,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,0,371,75afe836f84af28a35deaf752b1e716da4effb51bbca6ce901e01e49b623edd6,256,,1,26b-256-1,73.39,3068836f7f6fc2613833f94be555cb59e9ed1751c38c94cc4a6f2e347454b3c8,3079.438615615207,226,QAT Q4_0,256,26b:off:256:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261066,ok,f16/f16,0.0,369.190134,2026-08-09T14:44:47+0900,1,512,1828.886749
0.9615384615384616,moe,512,n1,8192,1061.265,241.2215610615633,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,125,130,True,985,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,1,279,644512864cc35b7b5936ff98438b65a4a6120aa1bc9dcbbb4880a2ef5b260286,256,0.0,1,26b-1024-1,367.544,983d181a3fbe7000d237e9148de64f4224f57ad63471a8ac12408cc6c8f8f014,2679.9512439326995,985,QAT Q4_0,256,26b:n1:1024:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261834,ok,f16/f16,0.0,377.99712,2026-08-09T14:44:54+0900,1,512,1439.510575
0.9465648854961832,moe,512,n1,8192,1042.275,245.61655992900145,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,124,131,True,226,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,1,368,720e6d90a6ce0ec4a2e7bacc4d8029649c7e33906e27dd56dc62f1488e50714e,256,0.0,1,26b-256-1,94.322,3068836f7f6fc2613833f94be555cb59e9ed1751c38c94cc4a6f2e347454b3c8,2396.047581688259,226,QAT Q4_0,256,26b:n1:256:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261066,ok,f16/f16,0.0,285.58484,2026-08-09T14:44:56+0900,1,512,1327.988206
0.9767441860465116,moe,512,n1,8192,1093.949,234.01456557846845,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,126,129,True,3992,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,1,395,bf2eaeb33edb0f18940073b5fc3ca7b49c32cb27e6df73d51de823bf1d3bedea,256,0.0,1,26b-4000-0,842.866,dead35f2868e643235e86ed266c503ac1a923602174dd3f142b79fbe159db627,4736.221415978341,3992,QAT Q4_0,256,26b:n1:4000:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264809,ok,f16/f16,0.0,958.98862,2026-08-09T14:44:57+0900,1,512,2053.062698
0.8085106382978723,moe,512,n1,8192,1185.158,216.00495461364648,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,114,141,True,3995,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,1,585,43458a94a0675ca94e615cead064dcc682bb969ac5ba093501afeea7522f80f8,256,0.0,1,26b-4000-2,852.172,86b67ad17f190d995929f17b6bcad66823c0b2064038e40a99afbfe7d3329ff6,4688.020728209798,3995,QAT Q4_0,256,26b:n1:4000:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264811,ok,f16/f16,0.0,857.257577,2026-08-09T14:44:59+0900,1,512,2042.999735
0.8142857142857143,moe,512,n1,8192,1128.399,226.87010534394307,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,114,140,True,1018,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,1,872,21daac2c026fe034bd1cb5fe186542cb12830d742857225a688bcaf15aca1745,256,0.0,1,26b-1024-0,311.699,c94d46d729670d58d1e2aa0240aa435a1946a09be8350f15736c9015cba3d9d5,3265.9713377328767,1018,QAT Q4_0,256,26b:n1:1024:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261833,ok,f16/f16,0.0,571.187032,2026-08-09T14:45:01+0900,1,512,1699.664867
0.8814814814814815,moe,512,n1,8192,1142.762,224.01864955257525,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,119,135,True,3959,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,1,381,d14e8a79e302cea023dcf4e27c05a9248995ec74265995196ceda4ba494859a4,256,0.0,1,26b-4000-1,834.098,026a0b42c9e5001fe6f98cf2e4ce8974ca1015d1dd358220cef5385d40a59f1d,4746.444662377802,3959,QAT Q4_0,256,26b:n1:4000:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264810,ok,f16/f16,0.0,838.1772,2026-08-09T14:45:03+0900,1,512,1981.170263
0.9097744360902256,moe,512,n1,8192,1032.282,247.99424963333664,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,121,133,True,220,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,1,549,bb971fbd39a21af34a63fa97d5ea00930f82ddac64ae16c096a20eef500d3312,256,0.0,1,26b-256-2,89.609,6a1be2d5a03d891e83db3fb614531412ed659acbec5c9232479fcbc1d987f130,2455.1105357720767,220,QAT Q4_0,256,26b:n1:256:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261067,ok,f16/f16,0.0,395.979203,2026-08-09T14:45:05+0900,1,512,1428.35357
0.7517241379310344,moe,512,n1,8192,1109.705,230.6919406508937,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,109,145,True,217,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,1,1157,ba292548dba100f6b82754588f55d02a55d27e97333a7c0473aaf3e84f90bb71,256,0.0,1,26b-256-0,82.734,b0d6c139fb89e109e1079a05af83d268b63b62ee9e3a0731c338acfff1e7e16f,2622.863635264825,217,QAT Q4_0,256,26b:n1:256:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261065,ok,f16/f16,0.0,145.296979,2026-08-09T14:45:06+0900,1,512,1255.485507
0.8214285714285714,moe,512,n1,8192,1144.518,223.67494438706947,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,115,140,True,1021,medium,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,1,706,236972981ae76821f4db4a80a8c7580a2ed8446b4eb4a623d578bfda788a6781,256,0.0,1,26b-1024-2,300.657,c00cb12e642260cba5ee2373f39459eb9174d8edb087111cac6cc26012c7c9ed,3395.8963203916755,1021,QAT Q4_0,256,26b:n1:1024:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261835,ok,f16/f16,0.0,363.160713,2026-08-09T14:45:08+0900,1,512,1507.771863
0.8491379310344828,moe,512,n4,8192,741.74,345.1344136759511,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,197,232,True,226,short,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,4,373,cbfdcdbed9a012aede71b4dad0959a1cb7112cafdc16ac14c222fabddf5d638f,256,0.0,1,26b-256-1,157.932,3068836f7f6fc2613833f94be555cb59e9ed1751c38c94cc4a6f2e347454b3c8,1430.9956183673987,226,QAT Q4_0,256,26b:n4:256:1,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20261066,ok,f16/f16,0.0,166.491869,2026-08-09T14:45:14+0900,1,512,908.226221
0.6040268456375839,moe,512,n4,8192,1007.585,254.07285737679697,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,180,298,True,3995,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,4,615,610df6f8ee3ac8bc095df833434a2086778b7202da590786f3eb993d77fde6ba,256,0.0,1,26b-4000-2,828.861,86b67ad17f190d995929f17b6bcad66823c0b2064038e40a99afbfe7d3329ff6,4819.867263630452,3995,QAT Q4_0,256,26b:n4:4000:2,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264811,ok,f16/f16,0.0,893.356917,2026-08-09T14:45:15+0900,1,512,1901.075759
0.91324200913242,moe,512,n4,8192,750.94,340.9060643992862,f16/f16,7272d97595f0d4c74bd7b623492b7dbdaafd8b7c72f329a8270ba4eca68f768a,200,219,True,3992,long,4c856523d61d77922dbc0b26753a6bf6208e5d69d80db0c04dcd776832d054c5,gemma4-26b-a4b-it-qat-q4_0,26b,4,395,cc35c944a97657ba3cffe7641da517c6545a9e6465191ce78bdb434acde00917,256,0.0,1,26b-4000-0,848.86,dead35f2868e643235e86ed266c503ac1a923602174dd3f142b79fbe159db627,4702.777843225032,3992,QAT Q4_0,256,26b:n4:4000:0,7ba604f1cb61cd14898138e9abc0b4ff2601f180,20264809,ok,f16/f16,0.0,854.045676,2026-08-09T14:45:17+0900,1,512,1605.199909
